date,home_team,away_team,team,scorer,minute,own_goal,penalty
1984-04-08,England,Denmark,England,Linda Curl,31,FALSE,FALSE
1984-04-08,England,Denmark,Denmark,Inge Hindkjær,49,FALSE,TRUE
1984-04-08,England,Denmark,England,Elisabeth Deighan,51,FALSE,FALSE
1984-04-08,Italy,Sweden,Italy,Carolina Morace,18,FALSE,FALSE
1984-04-08,Italy,Sweden,Sweden,Helen Johansson,23,FALSE,FALSE
1984-04-08,Italy,Sweden,Italy,Elisabetta Vignotto,31,FALSE,FALSE
1984-04-08,Italy,Sweden,Sweden,Pia Sundhage,48,FALSE,FALSE
1984-04-08,Italy,Sweden,Sweden,Doris Uusitalo,57,FALSE,FALSE
1984-04-28,Denmark,England,England,Debbie Bampton,44,FALSE,FALSE
1984-04-28,Sweden,Italy,Sweden,Pia Sundhage,28,FALSE,FALSE
1984-04-28,Sweden,Italy,Italy,Carolina Morace,50,FALSE,FALSE
1984-04-28,Sweden,Italy,Sweden,Pia Sundhage,52,FALSE,FALSE
1984-05-12,Sweden,England,Sweden,Pia Sundhage,57,FALSE,FALSE
1984-05-27,England,Sweden,England,Linda Curl,31,FALSE,FALSE
1987-06-11,Norway,Italy,Norway,Trude Stendal,40,FALSE,FALSE
1987-06-11,Norway,Italy,Norway,Heidi Støre,73,FALSE,FALSE
1987-06-11,Sweden,England,Sweden,Anette Börjesson,32,FALSE,FALSE
1987-06-11,Sweden,England,England,Jackie Sherrard,35,FALSE,FALSE
1987-06-11,Sweden,England,England,Kerry Davis,43,FALSE,FALSE
1987-06-11,Sweden,England,Sweden,Gunilla Axén,50,FALSE,FALSE
1987-06-11,Sweden,England,Sweden,Gunilla Axén,100,FALSE,FALSE
1987-06-13,Italy,England,England,Kerry Davis,4,FALSE,TRUE
1987-06-13,Italy,England,Italy,Carolina Morace,36,FALSE,FALSE
1987-06-13,Italy,England,Italy,Elisabetta Vignotto,50,FALSE,FALSE
1987-06-14,Norway,Sweden,Norway,Trude Stendal,28,FALSE,FALSE
1987-06-14,Norway,Sweden,Norway,Trude Stendal,72,FALSE,FALSE
1987-06-14,Norway,Sweden,Sweden,Lena Videkull,73,FALSE,FALSE
1989-06-28,Germany,Italy,Germany,Silvia Neid,57,FALSE,FALSE
1989-06-28,Germany,Italy,Italy,Elisabetta Vignotto,72,FALSE,FALSE
1989-06-28,Sweden,Norway,Norway,Linda Medalen,1,FALSE,FALSE
1989-06-28,Sweden,Norway,Norway,Sissel Grude,52,FALSE,FALSE
1989-06-28,Sweden,Norway,Sweden,Lena Videkull,54,FALSE,FALSE
1989-06-30,Sweden,Italy,Italy,Feriana Ferraguzzi,28,FALSE,FALSE
1989-06-30,Sweden,Italy,Sweden,Pia Sundhage,43,FALSE,FALSE
1989-06-30,Sweden,Italy,Sweden,Helen Johansson,94,FALSE,FALSE
1989-07-02,Germany,Norway,Germany,Ursula Lohn,22,FALSE,FALSE
1989-07-02,Germany,Norway,Germany,Ursula Lohn,36,FALSE,FALSE
1989-07-02,Germany,Norway,Germany,Heidi Mohr,45,FALSE,FALSE
1989-07-02,Germany,Norway,Norway,Sissel Grude,54,FALSE,FALSE
1989-07-02,Germany,Norway,Germany,Angelika Fehrmann,73,FALSE,FALSE
1991-07-11,Germany,Italy,Germany,Heidi Mohr,30,FALSE,FALSE
1991-07-11,Germany,Italy,Germany,Heidi Mohr,58,FALSE,FALSE
1991-07-11,Germany,Italy,Germany,Sissy Raith,60,FALSE,FALSE
1991-07-14,Denmark,Italy,Denmark,Helle Jensen,22,FALSE,FALSE
1991-07-14,Denmark,Italy,Italy,Silvia Fiorini,68,FALSE,FALSE
1991-07-14,Denmark,Italy,Denmark,Maura Furlotti,85,TRUE,FALSE
1991-07-14,Germany,Norway,Norway,Birthe Hegstad,54,FALSE,FALSE
1991-07-14,Germany,Norway,Germany,Heidi Mohr,62,FALSE,FALSE
1991-07-14,Germany,Norway,Germany,Heidi Mohr,100,FALSE,FALSE
1991-07-14,Germany,Norway,Germany,Silvia Neid,110,FALSE,FALSE
1991-11-16,China PR,Norway,China PR,Ma Li,22,FALSE,FALSE
1991-11-16,China PR,Norway,China PR,Liu Ailing,45,FALSE,FALSE
1991-11-16,China PR,Norway,China PR,Liu Ailing,50,FALSE,FALSE
1991-11-16,China PR,Norway,China PR,Sun Qingmei,75,FALSE,FALSE
1991-11-17,Denmark,New Zealand,Denmark,Helle Jensen,15,FALSE,FALSE
1991-11-17,Denmark,New Zealand,Denmark,Helle Jensen,40,FALSE,FALSE
1991-11-17,Denmark,New Zealand,Denmark,Susan Mackensie,42,FALSE,FALSE
1991-11-17,Germany,Nigeria,Germany,Silvia Neid,16,FALSE,FALSE
1991-11-17,Germany,Nigeria,Germany,Heidi Mohr,32,FALSE,FALSE
1991-11-17,Germany,Nigeria,Germany,Heidi Mohr,34,FALSE,FALSE
1991-11-17,Germany,Nigeria,Germany,Gudrun Gottschlich,57,FALSE,FALSE
1991-11-17,Japan,Brazil,Brazil,Elane Rego dos Santos,4,FALSE,FALSE
1991-11-17,Sweden,United States,United States,Carin Jennings-Gabarra,40,FALSE,FALSE
1991-11-17,Sweden,United States,United States,Carin Jennings-Gabarra,49,FALSE,FALSE
1991-11-17,Sweden,United States,United States,Mia Hamm,62,FALSE,FALSE
1991-11-17,Sweden,United States,Sweden,Lena Videkull,65,FALSE,FALSE
1991-11-17,Sweden,United States,Sweden,Ingrid Johansson,71,FALSE,FALSE
1991-11-17,Taiwan,Italy,Italy,Feriana Ferraguzzi,15,FALSE,FALSE
1991-11-17,Taiwan,Italy,Italy,Adele Marsiletti,29,FALSE,FALSE
1991-11-17,Taiwan,Italy,Italy,Carolina Morace,37,FALSE,FALSE
1991-11-17,Taiwan,Italy,Italy,Carolina Morace,52,FALSE,FALSE
1991-11-17,Taiwan,Italy,Italy,Carolina Morace,66,FALSE,FALSE
1991-11-19,Brazil,United States,United States,April Heinrichs,23,FALSE,FALSE
1991-11-19,Brazil,United States,United States,April Heinrichs,35,FALSE,FALSE
1991-11-19,Brazil,United States,United States,Carin Jennings-Gabarra,38,FALSE,FALSE
1991-11-19,Brazil,United States,United States,Michelle Akers,39,FALSE,FALSE
1991-11-19,Brazil,United States,United States,Mia Hamm,63,FALSE,FALSE
1991-11-19,China PR,Denmark,Denmark,Lisbet Kolding,24,FALSE,FALSE
1991-11-19,China PR,Denmark,China PR,Sun Wen,37,FALSE,FALSE
1991-11-19,China PR,Denmark,Denmark,Hanne Nissen,55,FALSE,FALSE
1991-11-19,China PR,Denmark,China PR,Wei Haiying,76,FALSE,FALSE
1991-11-19,Italy,Nigeria,Italy,Carolina Morace,68,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Lena Videkull,1,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Lena Videkull,11,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Anneli Andelén,15,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Malin Lundgren,25,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Helen Nilsson,27,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Pia Sundhage,34,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Anneli Andelén,60,FALSE,FALSE
1991-11-19,Japan,Sweden,Sweden,Sayuri Yamaguchi,70,TRUE,FALSE
1991-11-19,Norway,New Zealand,Norway,Terry McCahill,30,TRUE,FALSE
1991-11-19,Norway,New Zealand,Norway,Linda Medalen,32,FALSE,FALSE
1991-11-19,Norway,New Zealand,Norway,Linda Medalen,38,FALSE,FALSE
1991-11-19,Norway,New Zealand,Norway,Hege Riise,49,FALSE,FALSE
1991-11-19,Taiwan,Germany,Germany,Bettina Wiegmann,10,FALSE,TRUE
1991-11-19,Taiwan,Germany,Germany,Heidi Mohr,21,FALSE,FALSE
1991-11-19,Taiwan,Germany,Germany,Heidi Mohr,50,FALSE,FALSE
1991-11-21,Brazil,Sweden,Sweden,Pia Sundhage,42,FALSE,TRUE
1991-11-21,Brazil,Sweden,Sweden,Susanne Hedberg,56,FALSE,FALSE
1991-11-21,China PR,New Zealand,China PR,Zhou Yang,20,FALSE,FALSE
1991-11-21,China PR,New Zealand,China PR,Liu Ailing,22,FALSE,FALSE
1991-11-21,China PR,New Zealand,China PR,Wu Weiying,24,FALSE,FALSE
1991-11-21,China PR,New Zealand,China PR,Liu Ailing,60,FALSE,FALSE
1991-11-21,China PR,New Zealand,New Zealand,Kim Nye,65,FALSE,FALSE
1991-11-21,Italy,Germany,Germany,Heidi Mohr,67,FALSE,FALSE
1991-11-21,Italy,Germany,Germany,Britta Unsleber,79,FALSE,FALSE
1991-11-21,Japan,United States,United States,Michelle Akers,20,FALSE,FALSE
1991-11-21,Japan,United States,United States,Michelle Akers,37,FALSE,FALSE
1991-11-21,Japan,United States,United States,Wendy Gebauer,39,FALSE,FALSE
1991-11-21,Norway,Denmark,Norway,Tina Svensson,14,FALSE,TRUE
1991-11-21,Norway,Denmark,Denmark,Annette Thychosen,54,FALSE,TRUE
1991-11-21,Norway,Denmark,Norway,Linda Medalen,56,FALSE,FALSE
1991-11-21,Taiwan,Nigeria,Taiwan,Lin Mei-chun,38,FALSE,FALSE
1991-11-21,Taiwan,Nigeria,Taiwan,Chou Tai-ying,55,FALSE,FALSE
1991-11-24,China PR,Sweden,Sweden,Pia Sundhage,3,FALSE,FALSE
1991-11-24,Denmark,Germany,Germany,Bettina Wiegmann,17,FALSE,TRUE
1991-11-24,Denmark,Germany,Denmark,Susan Mackensie,25,FALSE,TRUE
1991-11-24,Denmark,Germany,Germany,Heidi Mohr,98,FALSE,FALSE
1991-11-24,Norway,Italy,Norway,Birthe Hegstad,22,FALSE,FALSE
1991-11-24,Norway,Italy,Italy,Raffaella Salmaso,31,FALSE,FALSE
1991-11-24,Norway,Italy,Norway,Agnete Carlsen,67,FALSE,FALSE
1991-11-24,Norway,Italy,Italy,Rita Guarino,80,FALSE,FALSE
1991-11-24,Norway,Italy,Norway,Tina Svensson,96,FALSE,TRUE
1991-11-24,United States,Taiwan,United States,Michelle Akers,8,FALSE,FALSE
1991-11-24,United States,Taiwan,United States,Michelle Akers,29,FALSE,FALSE
1991-11-24,United States,Taiwan,United States,Michelle Akers,33,FALSE,FALSE
1991-11-24,United States,Taiwan,United States,Julie Foudy,38,FALSE,FALSE
1991-11-24,United States,Taiwan,United States,Michelle Akers,44,FALSE,TRUE
1991-11-24,United States,Taiwan,United States,Michelle Akers,48,FALSE,FALSE
1991-11-24,United States,Taiwan,United States,Joy Fawcett,79,FALSE,FALSE
1991-11-27,Germany,United States,United States,Carin Jennings-Gabarra,10,FALSE,FALSE
1991-11-27,Germany,United States,United States,Carin Jennings-Gabarra,22,FALSE,FALSE
1991-11-27,Germany,United States,United States,Carin Jennings-Gabarra,33,FALSE,FALSE
1991-11-27,Germany,United States,Germany,Heidi Mohr,34,FALSE,FALSE
1991-11-27,Germany,United States,United States,April Heinrichs,54,FALSE,FALSE
1991-11-27,Germany,United States,Germany,Bettina Wiegmann,63,FALSE,FALSE
1991-11-27,Germany,United States,United States,April Heinrichs,75,FALSE,FALSE
1991-11-27,Sweden,Norway,Sweden,Lena Videkull,6,FALSE,FALSE
1991-11-27,Sweden,Norway,Norway,Tina Svensson,39,FALSE,TRUE
1991-11-27,Sweden,Norway,Norway,Linda Medalen,41,FALSE,FALSE
1991-11-27,Sweden,Norway,Norway,Agnete Carlsen,67,FALSE,FALSE
1991-11-27,Sweden,Norway,Norway,Linda Medalen,77,FALSE,FALSE
1991-11-29,Sweden,Germany,Sweden,Anneli Andelén,7,FALSE,FALSE
1991-11-29,Sweden,Germany,Sweden,Pia Sundhage,11,FALSE,FALSE
1991-11-29,Sweden,Germany,Sweden,Lena Videkull,29,FALSE,FALSE
1991-11-29,Sweden,Germany,Sweden,Helen Nilsson,43,FALSE,FALSE
1991-11-30,Norway,United States,United States,Michelle Akers,20,FALSE,FALSE
1991-11-30,Norway,United States,Norway,Linda Medalen,29,FALSE,FALSE
1991-11-30,Norway,United States,United States,Michelle Akers,78,FALSE,FALSE
1993-06-29,Norway,Denmark,Norway,Anne Nymark Andersen,63,FALSE,FALSE
1993-06-30,Italy,Germany,Germany,Heidi Mohr,56,FALSE,FALSE
1993-06-30,Italy,Germany,Italy,Carolina Morace,63,FALSE,FALSE
1993-07-03,Germany,Denmark,Denmark,Susan Mackensie,10,FALSE,FALSE
1993-07-03,Germany,Denmark,Germany,Maren Meinert,31,FALSE,FALSE
1993-07-03,Germany,Denmark,Denmark,Hanne Nissen,35,FALSE,FALSE
1993-07-03,Germany,Denmark,Denmark,Susan Mackensie,42,FALSE,FALSE
1993-07-04,Italy,Norway,Norway,Birthe Hegstad,75,FALSE,FALSE
1994-12-11,England,Germany,England,Karen Farley,7,FALSE,FALSE
1994-12-11,England,Germany,Germany,Heidi Mohr,32,FALSE,FALSE
1994-12-11,England,Germany,Germany,Patricia Brocker,68,FALSE,FALSE
1994-12-11,England,Germany,Germany,Heidi Mohr,80,FALSE,FALSE
1994-12-11,England,Germany,Germany,Bettina Wiegmann,87,FALSE,TRUE
1995-02-23,Germany,England,England,Karen Farley,1,FALSE,FALSE
1995-02-23,Germany,England,Germany,Louise Waller,34,TRUE,FALSE
1995-02-23,Germany,England,Germany,Birgit Prinz,79,FALSE,FALSE
1995-02-26,Norway,Sweden,Sweden,Ulrika Kalte,15,FALSE,FALSE
1995-02-26,Norway,Sweden,Norway,Ann Kristin Aarønes,44,FALSE,FALSE
1995-02-26,Norway,Sweden,Sweden,Anneli Andelén,55,FALSE,FALSE
1995-02-26,Norway,Sweden,Norway,Kristin Sandberg,60,FALSE,FALSE
1995-02-26,Norway,Sweden,Sweden,Helen Johansson,61,FALSE,FALSE
1995-02-26,Norway,Sweden,Norway,Ann Kristin Aarønes,64,FALSE,FALSE
1995-02-26,Norway,Sweden,Norway,Anita Waage,89,FALSE,FALSE
1995-03-04,Sweden,Norway,Norway,Linda Medalen,28,FALSE,FALSE
1995-03-04,Sweden,Norway,Sweden,Ulrika Kalte,53,FALSE,FALSE
1995-03-04,Sweden,Norway,Sweden,Lena Videkull,59,FALSE,FALSE
1995-03-04,Sweden,Norway,Sweden,Lena Videkull,61,FALSE,FALSE
1995-03-04,Sweden,Norway,Sweden,Lena Videkull,76,FALSE,FALSE
1995-03-26,Germany,Sweden,Sweden,Malin Andersson,6,FALSE,FALSE
1995-03-26,Germany,Sweden,Germany,Maren Meinert,33,FALSE,FALSE
1995-03-26,Germany,Sweden,Germany,Birgit Prinz,64,FALSE,FALSE
1995-03-26,Germany,Sweden,Germany,Bettina Wiegmann,85,FALSE,FALSE
1995-03-26,Germany,Sweden,Sweden,Anneli Andelén,89,FALSE,FALSE
1995-06-05,Germany,Japan,Germany,Silvia Neid,23,FALSE,FALSE
1995-06-05,Sweden,Brazil,Brazil,Roseli de Belo,37,FALSE,FALSE
1995-06-06,Denmark,Australia,Denmark,Gitte Krogh,12,FALSE,FALSE
1995-06-06,Denmark,Australia,Denmark,Anne Dot Eggers Nielsen,25,FALSE,FALSE
1995-06-06,Denmark,Australia,Denmark,Helle Jensen,37,FALSE,FALSE
1995-06-06,Denmark,Australia,Denmark,Gitte Krogh,48,FALSE,FALSE
1995-06-06,Denmark,Australia,Denmark,Christina Hansen,86,FALSE,FALSE
1995-06-06,England,Canada,England,Gillian Coultard,51,FALSE,TRUE
1995-06-06,England,Canada,England,Marieanne Spacey,76,FALSE,TRUE
1995-06-06,England,Canada,England,Gillian Coultard,85,FALSE,FALSE
1995-06-06,England,Canada,Canada,Helen Stoumbos,87,FALSE,FALSE
1995-06-06,England,Canada,Canada,Geri Donnelly,90,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Kristin Sandberg,30,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Kristin Sandberg,44,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Hege Riise,49,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Ann Kristin Aarønes,60,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Linda Medalen,67,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Tina Svensson,76,FALSE,TRUE
1995-06-06,Norway,Nigeria,Norway,Kristin Sandberg,82,FALSE,FALSE
1995-06-06,Norway,Nigeria,Norway,Ann Kristin Aarønes,90,FALSE,FALSE
1995-06-06,United States,China PR,United States,Tisha Venturini,22,FALSE,FALSE
1995-06-06,United States,China PR,United States,Tiffeny Milbrett,34,FALSE,FALSE
1995-06-06,United States,China PR,China PR,Wang Liping,38,FALSE,FALSE
1995-06-06,United States,China PR,United States,Mia Hamm,51,FALSE,FALSE
1995-06-06,United States,China PR,China PR,Wei Haiying,74,FALSE,FALSE
1995-06-06,United States,China PR,China PR,Sun Wen,79,FALSE,FALSE
1995-06-07,Brazil,Japan,Brazil,Pretinha,7,FALSE,FALSE
1995-06-07,Brazil,Japan,Japan,Akemi Noda,13,FALSE,FALSE
1995-06-07,Brazil,Japan,Japan,Akemi Noda,45,FALSE,FALSE
1995-06-07,Sweden,Germany,Germany,Bettina Wiegmann,9,FALSE,TRUE
1995-06-07,Sweden,Germany,Germany,Ursula Lohn,42,FALSE,FALSE
1995-06-07,Sweden,Germany,Sweden,Malin Andersson,65,FALSE,TRUE
1995-06-07,Sweden,Germany,Sweden,Pia Sundhage,80,FALSE,FALSE
1995-06-07,Sweden,Germany,Sweden,Malin Andersson,86,FALSE,FALSE
1995-06-08,China PR,Australia,China PR,Zhou Yang,23,FALSE,FALSE
1995-06-08,China PR,Australia,Australia,Angela Iannotta,25,FALSE,FALSE
1995-06-08,China PR,Australia,China PR,Shi Guihong,54,FALSE,FALSE
1995-06-08,China PR,Australia,China PR,Shi Guihong,78,FALSE,FALSE
1995-06-08,China PR,Australia,Australia,Sunni Hughes,89,FALSE,FALSE
1995-06-08,China PR,Australia,China PR,Liu Ailing,90,FALSE,FALSE
1995-06-08,Nigeria,Canada,Canada,Silvana Burtini,12,FALSE,FALSE
1995-06-08,Nigeria,Canada,Canada,Geri Donnelly,20,FALSE,FALSE
1995-06-08,Nigeria,Canada,Nigeria,Rita Nwadike,26,FALSE,FALSE
1995-06-08,Nigeria,Canada,Canada,Silvana Burtini,55,FALSE,FALSE
1995-06-08,Nigeria,Canada,Nigeria,Patience Avre,60,FALSE,FALSE
1995-06-08,Nigeria,Canada,Nigeria,Adaku Okoroafor,77,FALSE,FALSE
1995-06-08,Norway,England,Norway,Tone Haugen,7,FALSE,FALSE
1995-06-08,Norway,England,Norway,Hege Riise,37,FALSE,FALSE
1995-06-08,United States,Denmark,United States,Kristine Lilly,9,FALSE,FALSE
1995-06-08,United States,Denmark,United States,Tiffeny Milbrett,49,FALSE,FALSE
1995-06-09,Brazil,Germany,Germany,Birgit Prinz,5,FALSE,FALSE
1995-06-09,Brazil,Germany,Brazil,Roseli de Belo,19,FALSE,FALSE
1995-06-09,Brazil,Germany,Germany,Maren Meinert,22,FALSE,FALSE
1995-06-09,Brazil,Germany,Germany,Bettina Wiegmann,42,FALSE,TRUE
1995-06-09,Brazil,Germany,Germany,Heidi Mohr,78,FALSE,FALSE
1995-06-09,Brazil,Germany,Germany,Heidi Mohr,89,FALSE,FALSE
1995-06-09,Brazil,Germany,Germany,Anouschka Bernhard,90,FALSE,FALSE
1995-06-09,Sweden,Japan,Sweden,Lena Videkull,66,FALSE,FALSE
1995-06-09,Sweden,Japan,Sweden,Anneli Andelén,88,FALSE,FALSE
1995-06-10,China PR,Denmark,China PR,Shi Guihong,21,FALSE,FALSE
1995-06-10,China PR,Denmark,Denmark,Christina Bonde,44,FALSE,FALSE
1995-06-10,China PR,Denmark,China PR,Sun Wen,76,FALSE,FALSE
1995-06-10,China PR,Denmark,China PR,Wei Haiying,90,FALSE,FALSE
1995-06-10,Nigeria,England,England,Karen Farley,10,FALSE,FALSE
1995-06-10,Nigeria,England,Nigeria,Adaku Okoroafor,13,FALSE,FALSE
1995-06-10,Nigeria,England,England,Karen Walker,27,FALSE,FALSE
1995-06-10,Nigeria,England,England,Karen Farley,38,FALSE,FALSE
1995-06-10,Nigeria,England,Nigeria,Rita Nwadike,74,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Ann Kristin Aarønes,4,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Hege Riise,12,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Ann Kristin Aarønes,21,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Marianne Pettersen,71,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Randi Leinan,84,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Marianne Pettersen,89,FALSE,FALSE
1995-06-10,Norway,Canada,Norway,Ann Kristin Aarønes,90,FALSE,FALSE
1995-06-10,United States,Australia,Australia,Lisa Casagrande,54,FALSE,FALSE
1995-06-10,United States,Australia,United States,Julie Foudy,69,FALSE,FALSE
1995-06-10,United States,Australia,United States,Joy Fawcett,72,FALSE,FALSE
1995-06-10,United States,Australia,United States,Carla Overbeck,90,FALSE,TRUE
1995-06-10,United States,Australia,United States,Debbie Keller,90,FALSE,FALSE
1995-06-13,Germany,England,Germany,Martina Voss-Tecklenburg,41,FALSE,FALSE
1995-06-13,Germany,England,Germany,Maren Meinert,55,FALSE,FALSE
1995-06-13,Germany,England,Germany,Heidi Mohr,82,FALSE,FALSE
1995-06-13,Japan,United States,United States,Kristine Lilly,8,FALSE,FALSE
1995-06-13,Japan,United States,United States,Kristine Lilly,42,FALSE,FALSE
1995-06-13,Japan,United States,United States,Tiffeny Milbrett,45,FALSE,FALSE
1995-06-13,Japan,United States,United States,Tisha Venturini,80,FALSE,FALSE
1995-06-13,Norway,Denmark,Norway,Gro Espeseth,21,FALSE,FALSE
1995-06-13,Norway,Denmark,Norway,Linda Medalen,64,FALSE,FALSE
1995-06-13,Norway,Denmark,Norway,Hege Riise,85,FALSE,FALSE
1995-06-13,Norway,Denmark,Denmark,Gitte Krogh,86,FALSE,FALSE
1995-06-13,Sweden,China PR,China PR,Sun Qingmei,29,FALSE,FALSE
1995-06-13,Sweden,China PR,Sweden,Ulrika Kalte,90,FALSE,FALSE
1995-06-15,Germany,China PR,Germany,Bettina Wiegmann,88,FALSE,FALSE
1995-06-15,United States,Norway,Norway,Ann Kristin Aarønes,10,FALSE,FALSE
1995-06-17,China PR,United States,United States,Tisha Venturini,24,FALSE,FALSE
1995-06-17,China PR,United States,United States,Mia Hamm,55,FALSE,FALSE
1995-06-18,Germany,Norway,Norway,Hege Riise,37,FALSE,FALSE
1995-06-18,Germany,Norway,Norway,Marianne Pettersen,40,FALSE,FALSE
1996-07-21,Germany,Japan,Germany,Bettina Wiegmann,5,FALSE,FALSE
1996-07-21,Germany,Japan,Japan,Futaba Kioka,18,FALSE,FALSE
1996-07-21,Germany,Japan,Germany,Yumi Tomei,29,TRUE,FALSE
1996-07-21,Germany,Japan,Japan,Akemi Noda,33,FALSE,FALSE
1996-07-21,Germany,Japan,Germany,Heidi Mohr,52,FALSE,FALSE
1996-07-21,Norway,Brazil,Norway,Linda Medalen,32,FALSE,FALSE
1996-07-21,Norway,Brazil,Brazil,Pretinha,57,FALSE,FALSE
1996-07-21,Norway,Brazil,Norway,Ann Kristin Aarønes,68,FALSE,FALSE
1996-07-21,Norway,Brazil,Brazil,Pretinha,89,FALSE,FALSE
1996-07-21,Sweden,China PR,China PR,Shi Guihong,31,FALSE,FALSE
1996-07-21,Sweden,China PR,China PR,Zhao Lihong,32,FALSE,FALSE
1996-07-21,United States,Denmark,United States,Tisha Venturini,37,FALSE,FALSE
1996-07-21,United States,Denmark,United States,Mia Hamm,41,FALSE,FALSE
1996-07-21,United States,Denmark,United States,Tiffeny Milbrett,49,FALSE,FALSE
1996-07-23,Brazil,Japan,Brazil,Kátia Cilene Teixeira,68,FALSE,FALSE
1996-07-23,Brazil,Japan,Brazil,Pretinha,78,FALSE,FALSE
1996-07-23,Denmark,China PR,China PR,Shi Guihong,10,FALSE,FALSE
1996-07-23,Denmark,China PR,China PR,Sun Qingmei,29,FALSE,FALSE
1996-07-23,Denmark,China PR,China PR,Fan Yunjie,36,FALSE,FALSE
1996-07-23,Denmark,China PR,China PR,Liu Ailing,49,FALSE,FALSE
1996-07-23,Denmark,China PR,Denmark,Lene Madsen,55,FALSE,FALSE
1996-07-23,Denmark,China PR,China PR,Sun Qingmei,59,FALSE,FALSE
1996-07-23,Norway,Germany,Norway,Ann Kristin Aarønes,5,FALSE,FALSE
1996-07-23,Norway,Germany,Germany,Bettina Wiegmann,32,FALSE,FALSE
1996-07-23,Norway,Germany,Norway,Linda Medalen,34,FALSE,FALSE
1996-07-23,Norway,Germany,Germany,Birgit Prinz,62,FALSE,FALSE
1996-07-23,Norway,Germany,Norway,Hege Riise,65,FALSE,FALSE
1996-07-23,United States,Sweden,United States,Tisha Venturini,15,FALSE,FALSE
1996-07-23,United States,Sweden,United States,Shannon MacMillan,62,FALSE,FALSE
1996-07-23,United States,Sweden,Sweden,Carla Overbeck,64,TRUE,FALSE
1996-07-25,Brazil,Germany,Germany,Pia Wunderlich,4,FALSE,FALSE
1996-07-25,Brazil,Germany,Brazil,Sissi,53,FALSE,FALSE
1996-07-25,Denmark,Sweden,Sweden,Malin Swedberg,62,FALSE,FALSE
1996-07-25,Denmark,Sweden,Sweden,Malin Swedberg,68,FALSE,FALSE
1996-07-25,Denmark,Sweden,Sweden,Lena Videkull,76,FALSE,FALSE
1996-07-25,Denmark,Sweden,Denmark,Helle Jensen,90,FALSE,FALSE
1996-07-25,Norway,Japan,Norway,Marianne Pettersen,25,FALSE,FALSE
1996-07-25,Norway,Japan,Norway,Linda Medalen,60,FALSE,FALSE
1996-07-25,Norway,Japan,Norway,Trine Tangeraas,74,FALSE,FALSE
1996-07-25,Norway,Japan,Norway,Marianne Pettersen,86,FALSE,FALSE
1996-07-28,China PR,Brazil,China PR,Sun Qingmei,5,FALSE,FALSE
1996-07-28,China PR,Brazil,Brazil,Roseli,67,FALSE,FALSE
1996-07-28,China PR,Brazil,Brazil,Pretinha,72,FALSE,FALSE
1996-07-28,China PR,Brazil,China PR,Wei Haiying,83,FALSE,FALSE
1996-07-28,China PR,Brazil,China PR,Wei Haiying,90,FALSE,FALSE
1996-07-28,United States,Norway,Norway,Linda Medalen,18,FALSE,FALSE
1996-07-28,United States,Norway,United States,Michelle Akers,76,FALSE,FALSE
1996-07-28,United States,Norway,United States,Shannon MacMillan,100,FALSE,FALSE
1996-08-01,Brazil,Norway,Norway,Ann Kristin Aarønes,21,FALSE,FALSE
1996-08-01,Brazil,Norway,Norway,Ann Kristin Aarønes,25,FALSE,FALSE
1996-08-01,United States,China PR,United States,Shannon MacMillan,19,FALSE,FALSE
1996-08-01,United States,China PR,China PR,Sun Wen,32,FALSE,FALSE
1996-08-01,United States,China PR,United States,Tiffeny Milbrett,68,FALSE,FALSE
1997-06-29,France,Spain,Spain,Isabel Parejo,14,FALSE,FALSE
1997-06-29,France,Spain,France,Angélique Roujas,50,FALSE,FALSE
1997-06-29,Sweden,Russia,Sweden,Hanna Ljungberg,10,FALSE,FALSE
1997-06-29,Sweden,Russia,Russia,Larissa Savina,80,FALSE,FALSE
1997-06-29,Sweden,Russia,Sweden,Anna Pohjanen,82,FALSE,FALSE
1997-06-30,Germany,Italy,Germany,Maren Meinert,49,FALSE,FALSE
1997-06-30,Germany,Italy,Italy,Antonella Carta,71,FALSE,FALSE
1997-06-30,Norway,Denmark,Norway,Marianne Pettersen,16,FALSE,FALSE
1997-06-30,Norway,Denmark,Norway,Marianne Pettersen,18,FALSE,FALSE
1997-06-30,Norway,Denmark,Norway,Marianne Pettersen,49,FALSE,FALSE
